,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-4,5-19,20-39,40-59,>60,En_cuarentena,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos
0,44296,45,0,0,45,0,0.0,"{2: [12291, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0: [16471, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 1: [15534, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[3395, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10927, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14633, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9921, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5420, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",44341,0,0.0,0.0,0.0,0,0,0,0,0,0,0
1,44003,338,0,0,338,0,0.8668639053254438,"{2: [12241, 0, 0, 62, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0: [16341, 0, 0, 152, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 1: [15421, 0, 0, 124, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[3369, 0, 0, 32, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10863, 0, 0, 70, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14532, 0, 0, 116, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9853, 0, 0, 79, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5386, 0, 0, 41, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",44341,1,50.171940190794075,74.27473444441938,51.09625403125775,157,0,0,0,0,0,0
2,43722,619,0,0,619,0,0.9273021001615509,"{2: [12194, 0, 0, 109, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0: [16213, 0, 0, 280, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 1: [15315, 0, 0, 230, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[3345, 0, 0, 56, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10799, 0, 0, 134, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14450, 0, 0, 198, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9776, 0, 0, 156, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5352, 0, 0, 75, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",44341,2,50.22890778286462,74.54029002503326,50.97751516655015,270,0,0,0,0,0,0
3,43448,893,0,0,893,0,0.9496080627099664,"{2: [12156, 0, 0, 147, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0: [16081, 0, 0, 412, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 1: [15211, 0, 0, 334, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[3331, 0, 0, 70, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10716, 0, 0, 217, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14369, 0, 0, 279, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9710, 0, 0, 222, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5322, 0, 0, 105, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",44341,3,50.290746712974446,74.26160889470242,51.0225299384317,291,0,0,0,0,0,0
4,43164,1177,0,0,1177,0,0.9617672047578589,"{2: [12117, 0, 0, 186, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0: [15941, 0, 0, 552, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 1: [15106, 0, 0, 439, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[3307, 0, 0, 94, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10642, 0, 0, 291, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14278, 0, 0, 370, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9650, 0, 0, 282, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5287, 0, 0, 140, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",44341,4,50.194312261789314,74.65636769581201,51.07000293182382,270,0,0,0,0,0,0
5,43148,1193,0,0,1193,0,0.9622799664710813,"{2: [12115, 0, 0, 188, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0: [15936, 0, 0, 557, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 1: [15097, 0, 0, 448, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[3307, 0, 0, 94, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10638, 0, 0, 295, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14276, 0, 0, 372, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9648, 0, 0, 284, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5279, 0, 0, 148, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39285, 1062, 0, 0, 0]",44341,5,4.520534042985048,6.681806905572721,4.564736925193388,148,0,0,0,0,0,0
6,42944,1391,0,0,1391,6,0.8598130841121495,"{2: [12077, 0, 0, 225, 12, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], 0: [15863, 0, 0, 627, 36, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0], 1: [15004, 0, 0, 539, 41, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]}","[3294, 0, 0, 107, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10584, 0, 0, 347, 23, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]","[14219, 0, 0, 426, 27, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[9599, 0, 0, 333, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5248, 0, 0, 178, 17, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[39101, 1240, 0, 0, 6]",44341,6,4.507724228140998,6.602219165106786,4.589003405426129,89,0,0,0,0,0,0
7,42536,1792,0,0,1792,13,0.7455357142857143,"{2: [12012, 0, 0, 288, 61, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0], 0: [15744, 0, 0, 743, 102, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0], 1: [14780, 0, 0, 761, 172, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]}","[3252, 0, 0, 147, 29, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]","[10483, 0, 0, 447, 90, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[14083, 0, 0, 560, 93, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[9517, 0, 0, 414, 81, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[5201, 0, 0, 224, 42, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]","[38725, 1610, 0, 0, 12]",44341,7,4.506483841140254,6.640738819602625,4.592183306646219,335,0,0,0,0,0,0
8,41988,2324,0,0,2324,29,0.6518932874354562,"{2: [11930, 0, 0, 365, 77, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0], 0: [15556, 0, 0, 923, 140, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0], 1: [14502, 0, 0, 1036, 237, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]}","[3209, 0, 0, 188, 43, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]","[10347, 0, 0, 581, 101, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[13903, 0, 0, 736, 168, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0]","[9407, 0, 0, 519, 84, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[5122, 0, 0, 300, 58, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[38225, 2094, 0, 0, 28]",44341,8,4.540808732324486,6.68266390022778,4.537989670959157,454,0,0,0,0,0,0
9,41207,3094,0,0,3094,40,0.6658047834518422,"{2: [11819, 0, 0, 473, 87, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0], 0: [15263, 0, 0, 1209, 260, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0], 1: [14125, 0, 0, 1412, 318, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0]}","[3154, 0, 0, 242, 50, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[10132, 0, 0, 796, 180, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[13650, 0, 0, 984, 213, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]","[9231, 0, 0, 692, 135, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0]","[5040, 0, 0, 380, 87, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[37509, 2799, 0, 0, 39]",44341,9,4.500417221082069,6.662253895942807,4.58918382535351,665,0,0,0,0,0,0
10,40382,3914,0,0,3914,45,0.6768012263668881,"{2: [11704, 0, 0, 587, 112, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0], 0: [14950, 0, 0, 1521, 306, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0], 1: [13728, 0, 0, 1806, 397, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]}","[3078, 0, 0, 317, 64, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[9916, 0, 0, 1011, 217, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[13386, 0, 0, 1247, 262, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]","[9058, 0, 0, 863, 184, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]","[4944, 0, 0, 476, 88, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[36749, 3556, 0, 0, 42]",44341,10,4.503281387429242,6.613224780677026,4.573645159107824,815,0,0,0,0,0,0
11,39544,4752,0,0,4752,45,0.7337962962962963,"{2: [11587, 0, 0, 704, 109, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0], 0: [14637, 0, 0, 1834, 330, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0], 1: [13320, 0, 0, 2214, 403, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]}","[3013, 0, 0, 382, 74, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[9718, 0, 0, 1209, 217, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[13091, 0, 0, 1542, 265, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]","[8862, 0, 0, 1059, 197, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]","[4860, 0, 0, 560, 89, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[35999, 4306, 0, 0, 42]",44341,11,4.50429624952076,6.640626057148012,4.574727678672109,842,0,0,0,0,0,0
12,38460,5836,0,0,5836,45,0.7832419465387251,"{2: [11395, 0, 0, 896, 163, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0], 0: [14291, 0, 0, 2180, 315, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0], 1: [12774, 0, 0, 2760, 460, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]}","[2939, 0, 0, 456, 61, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[9461, 0, 0, 1466, 213, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[12696, 0, 0, 1937, 353, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]","[8635, 0, 0, 1286, 199, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]","[4729, 0, 0, 691, 112, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[35012, 5293, 0, 0, 42]",44341,12,4.471820662592183,6.745021537628831,4.58961232268104,938,0,0,0,0,0,0
13,37252,7044,0,0,7044,45,0.8204145371947758,"{2: [11194, 0, 0, 1097, 198, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0], 0: [13847, 0, 0, 2624, 386, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0], 1: [12211, 0, 0, 3323, 576, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]}","[2857, 0, 0, 538, 79, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[9122, 0, 0, 1805, 312, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[12310, 0, 0, 2323, 387, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]","[8371, 0, 0, 1550, 241, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]","[4592, 0, 0, 828, 141, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[33909, 6396, 0, 0, 42]",44341,13,4.5288333596445725,6.644888477932388,4.586500078933718,1160,0,0,0,0,0,0
14,35782,8512,6,0,8506,45,0.8516212406015038,"{2: [10953, 0, 0, 1337, 232, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0], 0: [13357, 0, 0, 3111, 472, 0, 3, 0, 0, 0, 0, 0, 22, 0, 0], 1: [11472, 0, 0, 4058, 707, 0, 3, 0, 0, 0, 0, 0, 11, 0, 0]}","[2749, 0, 0, 644, 105, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0]","[8708, 0, 0, 2216, 401, 0, 2, 0, 0, 0, 0, 0, 6, 0, 0]","[11828, 0, 0, 2805, 453, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]","[8069, 0, 0, 1849, 313, 0, 3, 0, 0, 0, 0, 0, 11, 0, 0]","[4428, 0, 0, 992, 139, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[32568, 7731, 4, 0, 42]",44339,14,4.488960057736981,6.673425201290061,4.542953156363472,1411,0,6,6,0,0,0
15,34055,10090,12,0,10078,194,0.77601585728444,"{2: [10659, 0, 0, 1610, 261, 0, 1, 0, 0, 0, 0, 0, 32, 0, 0], 0: [12716, 0, 0, 3661, 558, 0, 6, 0, 0, 0, 0, 0, 110, 0, 0], 1: [10680, 0, 0, 4807, 706, 0, 5, 0, 0, 0, 0, 0, 52, 0, 0]}","[2605, 0, 0, 780, 110, 0, 1, 0, 0, 0, 0, 0, 14, 0, 0]","[8264, 0, 0, 2621, 407, 0, 5, 0, 0, 0, 0, 0, 42, 0, 0]","[11248, 0, 0, 3337, 511, 0, 1, 0, 0, 0, 0, 0, 62, 0, 0]","[7688, 0, 0, 2192, 326, 0, 4, 0, 0, 0, 0, 0, 48, 0, 0]","[4250, 0, 0, 1148, 171, 0, 1, 0, 0, 0, 0, 0, 28, 0, 0]","[30999, 9164, 10, 0, 172]",44339,15,4.507453934459505,6.575069352037709,4.607185547711946,1525,0,12,12,0,0,0
16,32187,11694,20,0,11674,458,0.6674362921156148,"{2: [10334, 0, 0, 1884, 291, 0, 4, 0, 0, 0, 0, 0, 80, 0, 0], 0: [12048, 0, 0, 4231, 644, 0, 9, 0, 0, 0, 0, 0, 205, 0, 0], 1: [9805, 0, 0, 5559, 829, 0, 7, 0, 0, 0, 0, 0, 173, 0, 0]}","[2460, 0, 0, 894, 146, 0, 4, 0, 0, 0, 0, 0, 42, 0, 0]","[7804, 0, 0, 3031, 449, 0, 6, 0, 0, 0, 0, 0, 91, 0, 0]","[10618, 0, 0, 3871, 600, 0, 1, 0, 0, 0, 0, 0, 158, 0, 0]","[7265, 0, 0, 2551, 381, 0, 7, 0, 0, 0, 0, 0, 109, 0, 0]","[4040, 0, 0, 1327, 188, 0, 2, 0, 0, 0, 0, 0, 58, 0, 0]","[29303, 10618, 18, 0, 406]",44339,16,4.490922212950224,6.696925956832585,4.60576467669546,1764,0,20,20,0,0,0
17,30293,13303,26,0,13277,741,0.6401563557092386,"{2: [10009, 0, 0, 2163, 348, 0, 5, 0, 0, 0, 0, 0, 125, 0, 0], 0: [11358, 0, 0, 4781, 693, 0, 13, 0, 0, 0, 0, 0, 341, 0, 0], 1: [8926, 0, 0, 6333, 881, 0, 8, 0, 0, 0, 0, 0, 275, 0, 0]}","[2303, 0, 0, 1035, 166, 0, 4, 0, 0, 0, 0, 0, 58, 0, 0]","[7348, 0, 0, 3401, 450, 0, 6, 0, 0, 0, 0, 0, 175, 0, 0]","[9977, 0, 0, 4430, 641, 0, 3, 0, 0, 0, 0, 0, 238, 0, 0]","[6845, 0, 0, 2896, 441, 0, 8, 0, 0, 0, 0, 0, 183, 0, 0]","[3820, 0, 0, 1515, 224, 0, 5, 0, 0, 0, 0, 0, 87, 0, 0]","[27584, 12074, 24, 0, 661]",44337,17,4.494959063536099,6.6062882017276765,4.543518957078738,1922,0,26,26,0,0,0
18,28130,15204,30,0,15174,1003,0.590962904498816,"{2: [9629, 0, 0, 2512, 367, 0, 6, 0, 0, 0, 0, 0, 155, 0, 0], 0: [10632, 0, 0, 5360, 726, 0, 14, 0, 3, 0, 0, 0, 487, 0, 0], 1: [7869, 0, 0, 7302, 1003, 0, 10, 0, 3, 0, 0, 0, 361, 0, 0]}","[2149, 0, 0, 1171, 150, 0, 5, 0, 1, 0, 0, 0, 75, 0, 0]","[6819, 0, 0, 3855, 497, 0, 8, 0, 2, 0, 0, 0, 248, 0, 0]","[9271, 0, 0, 5053, 708, 0, 3, 0, 0, 0, 0, 0, 321, 0, 0]","[6334, 0, 0, 3349, 481, 0, 8, 0, 3, 0, 0, 0, 241, 0, 0]","[3557, 0, 0, 1746, 260, 0, 6, 0, 0, 0, 0, 0, 118, 0, 0]","[25610, 13812, 29, 0, 894]",44337,18,4.492139747840405,6.680221936531565,4.56172045921014,2096,6,24,30,0,0,0
19,25959,17231,30,2,17199,1147,0.6003133886599733,"{2: [9224, 0, 0, 2892, 401, 0, 7, 0, 1, 0, 0, 0, 179, 0, 0], 0: [9887, 0, 0, 6050, 742, 0, 14, 0, 5, 1, 0, 1, 541, 0, 0], 1: [6848, 0, 0, 8257, 1031, 0, 9, 0, 4, 1, 0, 1, 427, 0, 0]}","[1939, 0, 0, 1368, 196, 0, 4, 0, 0, 1, 0, 1, 88, 0, 0]","[6281, 0, 0, 4361, 543, 0, 7, 0, 4, 1, 0, 1, 280, 0, 0]","[8551, 0, 0, 5727, 707, 0, 3, 0, 1, 0, 0, 0, 367, 0, 0]","[5880, 0, 0, 3768, 479, 0, 9, 0, 4, 0, 0, 0, 275, 0, 0]","[3308, 0, 0, 1975, 249, 0, 7, 0, 1, 0, 0, 0, 137, 0, 0]","[23618, 15677, 28, 2, 1020]",44337,19,4.51514536391727,6.628887836344362,4.554796219861515,2174,12,20,32,0,0,0
20,23459,19644,39,5,19600,1234,0.6280289146813276,"{2: [8695, 0, 0, 3409, 441, 0, 7, 0, 3, 1, 0, 1, 190, 0, 0], 0: [8962, 0, 0, 6936, 831, 0, 17, 0, 7, 2, 0, 2, 576, 0, 0], 1: [5802, 0, 0, 9255, 1017, 0, 15, 0, 5, 2, 0, 2, 468, 0, 0]}","[1741, 0, 0, 1556, 200, 0, 10, 0, 3, 1, 0, 1, 92, 0, 0]","[5672, 0, 0, 4947, 557, 0, 5, 0, 3, 3, 0, 3, 303, 0, 0]","[7716, 0, 0, 6534, 774, 0, 4, 0, 1, 0, 0, 0, 394, 0, 0]","[5327, 0, 0, 4303, 498, 0, 10, 0, 7, 0, 0, 0, 292, 0, 0]","[3003, 0, 0, 2260, 260, 0, 10, 0, 1, 1, 0, 1, 153, 0, 0]","[21332, 17873, 36, 5, 1099]",44337,20,4.482193202065995,6.582876604190631,4.568825134763291,2289,20,24,42,2,0,0
21,20723,22057,41,8,22008,1557,0.6178084054948543,"{2: [8031, 0, 0, 4011, 592, 0, 8, 0, 3, 2, 0, 2, 250, 0, 0], 0: [7983, 0, 0, 7816, 956, 0, 16, 0, 9, 4, 0, 4, 674, 0, 0], 1: [4709, 0, 0, 10181, 1083, 0, 17, 0, 6, 2, 0, 2, 633, 0, 0]}","[1519, 0, 0, 1753, 194, 0, 10, 0, 1, 3, 0, 3, 115, 0, 0]","[5012, 0, 0, 5516, 652, 0, 6, 0, 3, 3, 0, 3, 393, 0, 0]","[6789, 0, 0, 7369, 879, 0, 4, 0, 3, 0, 0, 0, 486, 0, 0]","[4706, 0, 0, 4844, 582, 0, 9, 0, 7, 1, 0, 1, 372, 0, 0]","[2697, 0, 0, 2526, 324, 0, 12, 0, 4, 1, 0, 1, 191, 0, 0]","[18846, 20059, 38, 8, 1394]",44337,21,4.51169452150574,6.672846606671628,4.54726300832262,2631,26,23,44,5,0,0
22,18079,24249,50,9,24190,2006,0.6027052661965442,"{2: [7411, 0, 0, 4555, 657, 0, 9, 0, 4, 2, 0, 2, 325, 0, 0], 0: [6950, 0, 0, 8701, 1042, 0, 23, 0, 10, 4, 0, 4, 813, 0, 0], 1: [3718, 0, 0, 10934, 1062, 0, 18, 0, 7, 3, 0, 3, 868, 0, 0]}","[1304, 0, 0, 1924, 240, 0, 10, 0, 2, 3, 0, 3, 156, 0, 0]","[4384, 0, 0, 6040, 636, 0, 10, 0, 5, 3, 0, 3, 493, 0, 0]","[5904, 0, 0, 8085, 938, 0, 5, 0, 3, 0, 0, 0, 654, 0, 0]","[4102, 0, 0, 5362, 630, 0, 11, 0, 7, 1, 0, 1, 456, 0, 0]","[2385, 0, 0, 2779, 317, 0, 14, 0, 4, 2, 0, 2, 247, 0, 0]","[16486, 22000, 47, 9, 1801]",44334,22,4.4796544412865975,6.645531646140659,4.5610817882437855,2761,30,29,47,8,0,0
23,15486,26189,74,10,26105,2658,0.5825728359234793,"{2: [6729, 0, 0, 5148, 643, 0, 12, 0, 5, 2, 0, 2, 411, 0, 0], 0: [5876, 0, 0, 9512, 1024, 0, 35, 0, 11, 4, 0, 4, 1064, 0, 0], 1: [2881, 0, 0, 11445, 870, 0, 27, 0, 6, 4, 0, 4, 1183, 0, 0]}","[1129, 0, 0, 2045, 182, 0, 16, 0, 2, 3, 0, 3, 203, 0, 0]","[3712, 0, 0, 6527, 645, 0, 18, 0, 4, 4, 0, 4, 669, 0, 0]","[5064, 0, 0, 8712, 822, 0, 6, 0, 3, 0, 0, 0, 866, 0, 0]","[3504, 0, 0, 5822, 588, 0, 16, 0, 8, 1, 0, 1, 589, 0, 0]","[2077, 0, 0, 2999, 300, 0, 18, 0, 5, 2, 0, 2, 331, 0, 0]","[14106, 23753, 72, 10, 2402]",44333,23,4.510003834615298,6.607651185347258,4.5466131324295675,2537,32,52,47,9,0,0
24,13229,27654,85,11,27558,3447,0.5547841180299414,"{2: [6081, 0, 0, 5685, 647, 0, 13, 0, 5, 3, 0, 3, 520, 0, 0], 0: [4991, 0, 0, 10097, 951, 0, 40, 0, 15, 4, 0, 4, 1358, 0, 0], 1: [2157, 0, 0, 11776, 777, 0, 32, 0, 13, 4, 0, 4, 1569, 0, 0]}","[945, 0, 0, 2167, 176, 0, 19, 0, 8, 3, 0, 3, 260, 0, 0]","[3169, 0, 0, 6859, 608, 0, 21, 0, 4, 4, 0, 4, 877, 0, 0]","[4281, 0, 0, 9232, 792, 0, 8, 0, 4, 0, 0, 0, 1127, 0, 0]","[3041, 0, 0, 6104, 520, 0, 18, 0, 9, 1, 0, 1, 768, 0, 0]","[1793, 0, 0, 3196, 279, 0, 19, 0, 8, 3, 0, 3, 415, 0, 0]","[12050, 25070, 83, 11, 3127]",44330,24,4.482991202346041,6.607286262124972,4.529709000676743,2375,44,52,47,10,0,0
25,11219,28835,90,19,28726,4276,0.5203398647477024,"{2: [5427, 0, 0, 6228, 698, 0, 16, 0, 6, 4, 0, 4, 627, 0, 0], 0: [4204, 0, 0, 10554, 819, 0, 44, 0, 14, 5, 0, 5, 1683, 0, 1], 1: [1588, 0, 0, 11944, 693, 0, 30, 0, 8, 10, 0, 10, 1966, 0, 1]}","[768, 0, 0, 2269, 191, 0, 19, 0, 4, 9, 0, 9, 329, 0, 0]","[2685, 0, 0, 7127, 529, 0, 22, 0, 4, 4, 0, 4, 1092, 0, 1]","[3629, 0, 0, 9621, 749, 0, 7, 0, 3, 0, 0, 0, 1391, 0, 1]","[2592, 0, 0, 6356, 460, 0, 20, 0, 9, 1, 0, 1, 963, 0, 0]","[1545, 0, 0, 3353, 281, 0, 22, 0, 8, 5, 0, 5, 501, 0, 0]","[10199, 26158, 88, 19, 3877]",44330,25,4.4934581547484775,6.505301150462441,4.576787728400632,2210,49,62,47,11,0,0
26,9375,29754,110,22,29622,5200,0.4849432009141628,"{2: [4803, 0, 0, 6690, 594, 0, 18, 0, 6, 5, 0, 5, 786, 0, 0], 0: [3437, 0, 0, 11001, 777, 0, 53, 0, 20, 5, 0, 5, 1993, 0, 2], 1: [1135, 0, 0, 11931, 507, 0, 39, 0, 8, 12, 0, 12, 2421, 0, 1]}","[653, 0, 0, 2326, 137, 0, 19, 0, 2, 11, 0, 11, 384, 0, 0]","[2204, 0, 0, 7390, 465, 0, 28, 0, 7, 4, 0, 4, 1304, 0, 2]","[3009, 0, 0, 9886, 621, 0, 9, 0, 4, 0, 0, 0, 1744, 0, 1]","[2192, 0, 0, 6555, 415, 0, 24, 0, 11, 1, 0, 1, 1160, 0, 0]","[1317, 0, 0, 3465, 240, 0, 30, 0, 10, 6, 0, 6, 608, 0, 0]","[8525, 26971, 108, 22, 4715]",44329,26,4.471722799972929,6.615443614789416,4.587899569130817,1878,59,76,47,14,0,0
27,7731,30256,143,24,30089,6337,0.44718402961396087,"{2: [4212, 0, 0, 7079, 627, 0, 22, 0, 8, 4, 0, 4, 983, 0, 2], 0: [2726, 0, 0, 11323, 763, 0, 64, 0, 29, 8, 0, 8, 2368, 0, 2], 1: [793, 0, 0, 11687, 392, 0, 57, 0, 18, 12, 0, 12, 2986, 0, 1]}","[541, 0, 0, 2353, 113, 0, 26, 0, 8, 11, 0, 11, 460, 0, 0]","[1820, 0, 0, 7456, 444, 0, 37, 0, 13, 6, 0, 6, 1610, 0, 3]","[2458, 0, 0, 10051, 587, 0, 10, 0, 5, 0, 0, 0, 2129, 0, 1]","[1812, 0, 0, 6689, 405, 0, 33, 0, 16, 1, 0, 1, 1397, 0, 0]","[1100, 0, 0, 3540, 233, 0, 37, 0, 13, 6, 0, 6, 741, 0, 1]","[7024, 27402, 140, 24, 5746]",44324,27,4.472294919231116,6.584062810215684,4.567164515837921,1782,84,88,47,14,0,0
